,mach_id,prod_id,bmc_id,jdlink_rgstn_ts,factory,mdl_yr,last_end_cptr_tm,series_nm,decal_model_nm
240,5701,4649,5886,2019-05-06 08:46:35.590752,Hawaii,2016,2019-05-06 08:46:35.590752,W,S790
241,8691,6977,1073,2019-06-13 01:44:22.059676,Florida,2018,2019-06-13 01:44:22.059676,W, X9 1100
242,2834,2948,1624,2020-05-12 10:48:28.002585,Nebraska,2015,2020-05-12 10:48:28.002585,X,S790
243,8141,2785,9819,2019-10-11 09:47:39.050814,Rhode Island,2011,2019-10-11 09:47:39.050814,S, X9 1100
244,3629,4281,5427,2019-09-04 02:47:32.378267,Wisconsin,2014,2019-09-04 02:47:32.378267,S, X9 1100
245,1860,3448,2467,2020-07-09 00:51:24.805993,Massachusetts,2017,2020-07-09 00:51:24.805993,S, X9 1100
246,6212,6187,5612,2020-03-03 03:20:10.320801,Tennessee,2012,2020-03-03 03:20:10.320801,W,S790
247,5470,4089,3512,2020-02-07 11:21:17.465476,Kansas,2017,2020-02-07 11:21:17.465476,T, X9 1100
248,7380,8955,2455,2020-07-03 04:57:44.434489,Oklahoma,2011,2020-07-03 04:57:44.434489,X,S790
249,6561,5949,8266,2020-09-05 10:50:58.669891,Guam,2012,2020-09-05 10:50:58.669891,W,S790
250,3137,1640,9463,2019-09-11 02:41:29.017656,New Hampshire,2012,2019-09-11 02:41:29.017656,W, X9 1100
251,9419,2913,3176,2020-09-02 11:09:54.721077,South Carolina,2017,2020-09-02 11:09:54.721077,T, X9 1100
252,8397,5345,8829,2020-07-06 02:05:01.495539,California,2015,2020-07-06 02:05:01.495539,W, X9 1100
253,5904,7330,6704,2020-02-13 05:31:12.398625,West Virginia,2011,2020-02-13 05:31:12.398625,X,S790
254,5052,6141,2133,2020-05-10 10:28:48.519565,Nebraska,2019,2020-05-10 10:28:48.519565,X,S790
255,6268,3130,2992,2019-07-12 00:30:28.052738,Maine,2015,2019-07-12 00:30:28.052738,T,S790
256,2508,2604,5777,2020-03-01 07:03:15.088043,Missouri,2015,2020-03-01 07:03:15.088043,T, X9 1100
257,8068,1839,9474,2020-02-20 01:45:21.239899,Nebraska,2010,2020-02-20 01:45:21.239899,X, X9 1100
258,2510,9971,4834,2020-03-08 11:25:24.192457,Oregon,2015,2020-03-08 11:25:24.192457,W, X9 1100
259,4094,7269,9675,2019-08-10 01:58:11.767300,Massachusetts,2018,2019-08-10 01:58:11.767300,W, X9 1100
260,1375,596,1037,2020-08-21 03:46:17.881438,North Dakota,2013,2020-08-21 03:46:17.881438,X,S790
261,6582,2136,4525,2019-01-20 07:35:32.681665,District ,2019,2019-01-20 07:35:32.681665,S,S790
262,1996,1360,8790,2019-08-10 00:05:02.760381,Missouri,2019,2019-08-10 00:05:02.760381,W,S790
263,6197,1965,7183,2020-04-05 00:38:22.608381,Maryland,2016,2020-04-05 00:38:22.608381,S,S790
264,4877,3853,8436,2019-03-09 09:25:43.000071,Alaska,2014,2019-03-09 09:25:43.000071,S, X9 1100
265,2393,9508,1151,2019-03-12 07:21:01.493383,West Virginia,2012,2019-03-12 07:21:01.493383,X, X9 1100
266,8142,5113,3911,2020-06-01 11:15:31.444551,Indiana,2017,2020-06-01 11:15:31.444551,S, X9 1100
267,1232,8949,1665,2019-01-17 07:42:29.653995,Michigan,2013,2019-01-17 07:42:29.653995,X, X9 1100
268,5428,695,1602,2020-11-04 08:31:48.169426,South Dakota,2016,2020-11-04 08:31:48.169426,S,S790
269,3346,4464,6892,2020-03-22 11:03:20.379487,Tennessee,2018,2020-03-22 11:03:20.379487,S, X9 1100
270,1146,9285,2990,2020-04-04 05:45:25.655925,Indiana,2017,2020-04-04 05:45:25.655925,X, X9 1100
271,5434,9553,8807,2020-03-13 07:24:51.523791,Nevada,2010,2020-03-13 07:24:51.523791,W, X9 1100
272,2538,7542,9154,2020-08-18 03:18:34.096387,Alabama,2016,2020-08-18 03:18:34.096387,T, X9 1100
273,3380,9870,659,2020-08-15 07:44:50.125195,Massachusetts,2017,2020-08-15 07:44:50.125195,W, X9 1100
274,9722,6373,3453,2020-01-21 10:33:56.567718,Arizona,2013,2020-01-21 10:33:56.567718,T,S790
275,7265,5692,806,2019-11-03 03:11:56.034163,Wisconsin,2010,2019-11-03 03:11:56.034163,W,S790
276,1014,3318,8065,2020-09-24 08:15:58.086043,Nebraska,2019,2020-09-24 08:15:58.086043,T, X9 1100
277,2378,6709,8325,2020-06-04 07:01:50.547024,Washington,2015,2020-06-04 07:01:50.547024,T,S790
278,7296,5876,5816,2019-02-22 10:26:10.095278,Maryland,2013,2019-02-22 10:26:10.095278,S,S790
279,2653,6304,7492,2019-10-02 11:16:49.676083,Texas,2020,2019-10-02 11:16:49.676083,S, X9 1100
280,7468,1542,1212,2020-04-15 00:43:24.000814,Maryland,2017,2020-04-15 00:43:24.000814,S,S790
281,6801,1869,7850,2020-08-10 10:06:50.962603,Maryland,2016,2020-08-10 10:06:50.962603,X,S790
282,5129,6524,8839,2019-01-06 09:57:50.380273,Alaska,2017,2019-01-06 09:57:50.380273,T,S790
283,2567,2622,4982,2020-01-06 01:03:40.785470,Virgin Islands,2012,2020-01-06 01:03:40.785470,S, X9 1100
284,8996,2644,4725,2019-03-22 06:13:26.041214,Oregon,2013,2019-03-22 06:13:26.041214,W,S790
285,7295,1799,7163,2019-11-04 05:14:24.558794,Montana,2015,2019-11-04 05:14:24.558794,T, X9 1100
286,7026,2741,5699,2020-08-22 02:05:55.262297,Missouri,2016,2020-08-22 02:05:55.262297,W,S790
287,5029,9927,9948,2020-02-22 01:42:45.071127,Ohio,2020,2020-02-22 01:42:45.071127,S, X9 1100
288,7280,8404,5099,2019-10-15 10:06:03.270429,South Carolina,2016,2019-10-15 10:06:03.270429,S,S790
289,8409,1955,7025,2020-04-16 06:09:32.665030,Missouri,2016,2020-04-16 06:09:32.665030,W, X9 1100
290,6922,6633,6582,2020-01-07 10:51:06.067991,Alaska,2010,2020-01-07 10:51:06.067991,X, X9 1100
291,8141,2518,4431,2019-10-14 08:56:25.095969,Louisiana,2015,2019-10-14 08:56:25.095969,W,S790
292,8499,1963,5074,2020-10-09 03:01:36.778766,West Virginia,2015,2020-10-09 03:01:36.778766,X,S790
293,4755,2709,5070,2019-05-14 09:31:06.000396,Arizona,2017,2019-05-14 09:31:06.000396,W, X9 1100
294,6285,5211,4730,2020-06-12 09:21:24.167344,Minnesota,2013,2020-06-12 09:21:24.167344,T,S790
295,448,1306,5320,2019-03-19 10:19:05.714271,North Carolina,2020,2019-03-19 10:19:05.714271,T,S790
296,2788,1614,5590,2020-11-22 09:12:40.547296,Colorado,2020,2020-11-22 09:12:40.547296,S,S790
297,1328,1327,4283,2019-08-15 07:07:43.630128,District ,2020,2019-08-15 07:07:43.630128,T,S790
298,268,9327,8565,2020-05-13 05:42:34.106573,Illinois,2012,2020-05-13 05:42:34.106573,W,S790
299,1146,2969,3484,2019-06-21 03:16:29.927764,Iowa,2013,2019-06-21 03:16:29.927764,W, X9 1100
300,3759,5457,2272,2020-09-02 03:52:54.794985,District ,2013,2020-09-02 03:52:54.794985,X,S790
301,3339,795,7605,2019-11-05 07:03:18.548266,South Dakota,2013,2019-11-05 07:03:18.548266,S,S790
302,3826,5935,8222,2019-02-20 06:16:43.244717,Maine,2014,2019-02-20 06:16:43.244717,W, X9 1100
303,866,6554,4240,2019-08-13 02:06:21.657317,New York,2017,2019-08-13 02:06:21.657317,X, X9 1100
304,1454,3759,3521,2019-09-04 07:11:11.844394,Wyoming,2010,2019-09-04 07:11:11.844394,T,S790
305,4427,4853,4146,2020-03-07 11:45:37.414325,Guam,2011,2020-03-07 11:45:37.414325,X, X9 1100
306,7044,1355,741,2019-11-15 08:23:30.012573,Illinois,2013,2019-11-15 08:23:30.012573,W, X9 1100
307,7243,2584,4007,2019-09-12 09:40:22.682107,Mississippi,2018,2019-09-12 09:40:22.682107,S, X9 1100
308,2321,6687,4136,2019-05-17 02:43:45.558121,Colorado,2016,2019-05-17 02:43:45.558121,X,S790
309,8205,2465,4211,2020-02-20 03:42:57.255126,Virginia,2012,2020-02-20 03:42:57.255126,X, X9 1100
310,3328,3498,8865,2020-05-17 07:29:24.262681,Colorado,2014,2020-05-17 07:29:24.262681,X,S790
311,5712,723,4415,2020-05-20 08:43:46.260249,South Dakota,2015,2020-05-20 08:43:46.260249,T, X9 1100
312,9839,6039,5326,2019-04-11 06:39:50.558848,Nebraska,2013,2019-04-11 06:39:50.558848,T, X9 1100
313,9497,6246,5873,2020-09-23 11:13:41.076553,Montana,2018,2020-09-23 11:13:41.076553,W,S790
314,294,28,937,2019-10-17 05:11:05.630643,Michigan,2010,2019-10-17 05:11:05.630643,S, X9 1100
315,3556,1091,5222,2019-01-15 09:35:34.786890,California,2011,2019-01-15 09:35:34.786890,W, X9 1100
316,9051,3831,2830,2020-09-16 02:56:09.628003,Louisiana,2015,2020-09-16 02:56:09.628003,X,S790
317,5687,181,9557,2019-10-02 10:36:12.101887,California,2019,2019-10-02 10:36:12.101887,T,S790
318,9417,528,7803,2019-08-12 06:43:33.877136,Maine,2015,2019-08-12 06:43:33.877136,W, X9 1100
319,11,1275,9588,2019-08-16 00:36:53.618240,Arizona,2013,2019-08-16 00:36:53.618240,S,S790
320,1673,9683,7393,2019-01-08 09:04:42.049785,Indiana,2013,2019-01-08 09:04:42.049785,T,S790
321,7989,2866,9816,2019-09-20 10:58:29.822897,Delaware,2014,2019-09-20 10:58:29.822897,S, X9 1100
322,3219,1249,1841,2020-10-21 10:20:57.990125,West Virginia,2015,2020-10-21 10:20:57.990125,S, X9 1100
323,1740,5453,6465,2020-06-07 05:38:54.660032,of Columbia,2012,2020-06-07 05:38:54.660032,W, X9 1100
324,1575,244,9537,2019-01-23 11:32:26.328994,Maryland,2011,2019-01-23 11:32:26.328994,X,S790
325,4024,5305,4970,2020-11-21 05:10:20.162703,Connecticut,2018,2020-11-21 05:10:20.162703,T, X9 1100
326,5500,9566,872,2020-05-16 03:11:54.329635,Alaska,2013,2020-05-16 03:11:54.329635,W,S790
327,6735,8453,1030,2019-08-09 00:34:08.766607,Maine,2020,2019-08-09 00:34:08.766607,S, X9 1100
328,7795,4420,9782,2020-06-05 11:40:39.865097,Illinois,2015,2020-06-05 11:40:39.865097,X,S790
329,865,8180,5753,2019-09-18 10:05:03.295026,Tennessee,2013,2019-09-18 10:05:03.295026,S, X9 1100
330,8777,9118,7332,2020-08-15 11:39:15.793595,Hawaii,2016,2020-08-15 11:39:15.793595,X, X9 1100
331,7503,980,4773,2019-06-02 10:22:51.540032,Vermont,2011,2019-06-02 10:22:51.540032,T,S790
332,7290,4114,5108,2019-05-07 03:32:58.658352,Ohio,2012,2019-05-07 03:32:58.658352,W,S790
333,6696,4249,2273,2020-02-02 00:05:24.314064,Kentucky,2020,2020-02-02 00:05:24.314064,X,S790
334,6854,3369,8303,2019-01-13 03:41:35.247141,Oregon,2013,2019-01-13 03:41:35.247141,W,S790
335,5031,1269,5625,2020-03-08 10:42:09.618861,Tennessee,2012,2020-03-08 10:42:09.618861,S, X9 1100
336,8542,3647,9090,2019-05-07 06:12:53.722125,Arizona,2018,2019-05-07 06:12:53.722125,W, X9 1100
337,1532,2767,7241,2020-11-20 09:28:06.173949,Guam,2019,2020-11-20 09:28:06.173949,T,S790
338,6413,3979,3852,2019-03-12 06:45:12.866911,of Columbia,2017,2019-03-12 06:45:12.866911,T, X9 1100
339,4155,68,4195,2020-09-07 08:53:05.823424,Maryland,2016,2020-09-07 08:53:05.823424,X, X9 1100
340,3660,1877,2437,2020-01-17 04:04:29.151082,New Jersey,2011,2020-01-17 04:04:29.151082,T,S790
341,5401,7401,3464,2019-03-09 02:07:45.822455,Oklahoma,2015,2019-03-09 02:07:45.822455,T,S790
342,4953,2232,1193,2019-05-03 11:53:11.741653,Indiana,2014,2019-05-03 11:53:11.741653,S,S790
343,749,6110,9097,2020-10-18 05:07:18.809691,Ohio,2013,2020-10-18 05:07:18.809691,T,S790
344,6543,4109,8795,2019-08-15 04:12:52.975212,Missouri,2020,2019-08-15 04:12:52.975212,T, X9 1100
345,914,2854,279,2020-04-10 02:42:49.227747,Guam,2020,2020-04-10 02:42:49.227747,W, X9 1100
346,1034,1789,5594,2020-02-16 07:48:45.304838,Iowa,2015,2020-02-16 07:48:45.304838,S, X9 1100
347,9683,2074,827,2019-08-22 03:43:33.218963,Michigan,2018,2019-08-22 03:43:33.218963,X,S790
348,847,1453,6746,2019-01-01 05:14:03.889201,New York,2018,2019-01-01 05:14:03.889201,S, X9 1100
349,6128,1220,1088,2019-07-10 03:18:58.690068,West Virginia,2012,2019-07-10 03:18:58.690068,X, X9 1100
350,1723,6436,1429,2020-11-23 09:37:39.762980,Texas,2014,2020-11-23 09:37:39.762980,X, X9 1100
351,5621,3312,7254,2020-01-21 01:24:30.122143,West Virginia,2014,2020-01-21 01:24:30.122143,X,S790
352,5383,8996,3637,2020-07-04 11:56:37.423163,Kentucky,2014,2020-07-04 11:56:37.423163,S,S790
353,3187,9893,265,2020-02-01 07:03:55.375900,Massachusetts,2012,2020-02-01 07:03:55.375900,X, X9 1100
354,6205,7671,6404,2020-04-04 06:48:27.001314,Maryland,2010,2020-04-04 06:48:27.001314,X,S790
355,4829,2025,587,2020-02-23 00:32:40.183810,Florida,2010,2020-02-23 00:32:40.183810,W, X9 1100
356,8248,4382,1265,2020-02-09 04:53:45.687448,Indiana,2014,2020-02-09 04:53:45.687448,S, X9 1100
357,9224,9024,4686,2019-06-09 11:56:41.659599,Puerto Rico,2010,2019-06-09 11:56:41.659599,T, X9 1100
358,5131,6142,3004,2019-07-24 06:39:04.060203,West Virginia,2016,2019-07-24 06:39:04.060203,T, X9 1100
359,5729,2225,8641,2020-11-12 08:10:52.652372,Florida,2011,2020-11-12 08:10:52.652372,X, X9 1100
360,8408,1293,4146,2020-01-17 04:29:04.112109,Wisconsin,2020,2020-01-17 04:29:04.112109,W,S790
361,4325,3,5340,2020-10-06 04:27:17.217818,Kansas,2019,2020-10-06 04:27:17.217818,T,S790
362,8710,8393,9398,2019-08-06 05:41:13.027328,Kansas,2015,2019-08-06 05:41:13.027328,S,S790
363,4181,3090,9193,2020-09-19 00:53:19.991726,Guam,2018,2020-09-19 00:53:19.991726,T,S790
364,640,3239,8923,2020-05-06 09:23:08.632520,Alabama,2019,2020-05-06 09:23:08.632520,W, X9 1100
365,37,1910,7190,2019-06-05 01:20:31.684646,Nevada,2019,2019-06-05 01:20:31.684646,S, X9 1100
366,9541,6931,1923,2019-11-22 09:01:18.209023,Massachusetts,2018,2019-11-22 09:01:18.209023,S, X9 1100
367,9491,1480,4201,2020-10-23 00:10:23.804497,Indiana,2020,2020-10-23 00:10:23.804497,T, X9 1100
368,7915,1289,2883,2019-03-12 10:18:46.749520,Massachusetts,2019,2019-03-12 10:18:46.749520,X,S790
369,4470,9329,7043,2019-07-08 07:17:31.761478,Nevada,2016,2019-07-08 07:17:31.761478,T,S790
370,120,8322,7197,2019-03-02 01:08:44.817952,Massachusetts,2016,2019-03-02 01:08:44.817952,X, X9 1100
371,1043,6845,4296,2020-03-11 11:15:02.689187,Wisconsin,2019,2020-03-11 11:15:02.689187,W,S790
372,9629,1045,2097,2019-01-21 11:28:56.743899,Virginia,2015,2019-01-21 11:28:56.743899,X,S790
373,5928,6266,9335,2020-11-15 09:33:28.692636,Virginia,2012,2020-11-15 09:33:28.692636,X, X9 1100
374,8793,1756,1269,2019-07-17 08:56:28.607553,South Carolina,2014,2019-07-17 08:56:28.607553,S, X9 1100
375,3571,7807,3656,2019-05-09 09:12:06.295366,American Samoa,2019,2019-05-09 09:12:06.295366,W,S790
376,6653,3467,7088,2019-08-06 10:14:53.819946,Iowa,2017,2019-08-06 10:14:53.819946,T, X9 1100
377,8853,8995,3211,2019-02-24 05:01:55.786106,Wisconsin,2019,2019-02-24 05:01:55.786106,T, X9 1100
378,2867,7128,2624,2020-01-14 08:34:20.114155,Colorado,2017,2020-01-14 08:34:20.114155,S, X9 1100
379,1112,6955,9182,2019-05-13 04:43:08.235681,Montana,2013,2019-05-13 04:43:08.235681,T,S790
380,3042,298,2180,2020-01-22 05:21:36.936909,Florida,2019,2020-01-22 05:21:36.936909,X, X9 1100
381,6364,5364,7070,2019-06-24 08:20:42.069301,Washington,2019,2019-06-24 08:20:42.069301,W,S790
382,7092,6923,8690,2020-07-21 02:02:35.729012,Georgia,2014,2020-07-21 02:02:35.729012,S,S790
383,9744,624,7287,2019-05-20 08:27:57.827433,Puerto Rico,2012,2019-05-20 08:27:57.827433,X, X9 1100
384,3986,4855,2513,2019-06-11 09:22:34.068537,Montana,2018,2019-06-11 09:22:34.068537,W, X9 1100
385,5531,556,3340,2020-10-18 07:43:34.822025,Florida,2018,2020-10-18 07:43:34.822025,T,S790
386,4089,6809,8270,2019-02-15 08:24:02.056241,Texas,2019,2019-02-15 08:24:02.056241,T,S790
387,8003,5780,9181,2020-02-07 08:13:09.393888,Colorado,2020,2020-02-07 08:13:09.393888,S,S790
388,6383,1922,3151,2020-06-01 04:22:07.486079,West Virginia,2010,2020-06-01 04:22:07.486079,T,S790
389,2420,9392,9667,2019-09-09 05:21:08.993923,Georgia,2015,2019-09-09 05:21:08.993923,T,S790
390,1775,3118,4122,2019-08-05 10:19:39.641694,Vermont,2017,2019-08-05 10:19:39.641694,W,S790
391,8496,6996,1271,2020-07-02 00:22:06.611424,Iowa,2016,2020-07-02 00:22:06.611424,W,S790
392,5887,8071,2904,2020-04-13 06:28:16.943554,Delaware,2018,2020-04-13 06:28:16.943554,S,S790
393,2621,6052,3886,2019-10-03 01:53:07.720890,Nebraska,2015,2019-10-03 01:53:07.720890,W,S790
394,7085,715,4844,2020-01-01 03:46:13.192283,Virgin Islands,2011,2020-01-01 03:46:13.192283,X, X9 1100
395,946,8749,1076,2020-07-23 10:55:49.021104,American Samoa,2016,2020-07-23 10:55:49.021104,W,S790
396,6455,4314,7195,2019-11-13 04:01:31.987690,American Samoa,2010,2019-11-13 04:01:31.987690,W,S790
397,7170,5394,285,2019-03-18 02:54:44.795657,Massachusetts,2012,2019-03-18 02:54:44.795657,W,S790
398,2377,3106,8782,2020-05-12 07:04:27.183276,Montana,2014,2020-05-12 07:04:27.183276,T, X9 1100
399,3316,9894,8081,2019-06-11 09:36:27.072371,Montana,2020,2019-06-11 09:36:27.072371,X,S790
400,1725,8178,6979,2019-02-15 11:42:35.175938,Washington,2017,2019-02-15 11:42:35.175938,S,S790
401,2646,4915,6025,2020-03-17 05:46:19.822291,Alaska,2012,2020-03-17 05:46:19.822291,T,S790
402,1831,3416,4029,2019-02-16 07:16:17.103029,Iowa,2016,2019-02-16 07:16:17.103029,S,S790
403,2602,2957,1475,2019-07-04 09:43:08.306040,North Carolina,2019,2019-07-04 09:43:08.306040,T, X9 1100
404,1922,6225,1556,2020-09-19 10:39:39.631764,Alaska,2014,2020-09-19 10:39:39.631764,X,S790
405,4847,6603,500,2020-10-18 04:34:19.287908,Oregon,2018,2020-10-18 04:34:19.287908,T,S790
406,4153,6772,774,2019-03-07 00:55:58.840425,Maryland,2012,2019-03-07 00:55:58.840425,S,S790
407,8386,1622,3367,2019-06-05 07:40:15.606073,Ohio,2014,2019-06-05 07:40:15.606073,T, X9 1100
408,9514,7805,7315,2020-01-17 07:38:28.638136,Ohio,2018,2020-01-17 07:38:28.638136,W, X9 1100
409,5788,2982,6037,2020-11-01 08:10:09.753430,Iowa,2013,2020-11-01 08:10:09.753430,W,S790
410,5092,4512,2102,2020-02-19 00:28:24.272317,Idaho,2015,2020-02-19 00:28:24.272317,W,S790
411,9751,4760,7625,2019-03-24 00:36:47.541797,Washington,2012,2019-03-24 00:36:47.541797,X,S790
412,7812,783,2164,2020-06-05 06:57:08.701484,Idaho,2016,2020-06-05 06:57:08.701484,T,S790
413,4199,2905,4346,2019-09-09 09:37:47.401393,Virgin Islands,2020,2019-09-09 09:37:47.401393,W, X9 1100
414,2324,6459,9728,2020-01-09 01:42:00.408335,Alabama,2011,2020-01-09 01:42:00.408335,X, X9 1100
415,8517,5753,4229,2019-03-07 02:13:32.482160,Maryland,2011,2019-03-07 02:13:32.482160,T,S790
416,7658,5706,3054,2019-07-11 11:52:36.016982,California,2018,2019-07-11 11:52:36.016982,X, X9 1100
417,692,4314,8201,2020-01-08 09:18:32.403710,Nebraska,2012,2020-01-08 09:18:32.403710,W,S790
418,9192,36,5908,2020-11-16 09:41:05.873963,Puerto Rico,2012,2020-11-16 09:41:05.873963,T, X9 1100
419,1475,9924,9001,2020-11-15 01:25:54.965046,Tennessee,2013,2020-11-15 01:25:54.965046,X, X9 1100
420,9733,2430,9540,2019-08-12 06:13:53.182198,Arizona,2020,2019-08-12 06:13:53.182198,W, X9 1100
421,8314,8019,2600,2020-09-03 00:42:17.495988,Idaho,2010,2020-09-03 00:42:17.495988,T, X9 1100
422,5996,6844,4965,2019-02-17 00:54:52.664999,Utah,2012,2019-02-17 00:54:52.664999,X, X9 1100
423,5148,3742,866,2019-09-13 07:40:00.719761,Georgia,2019,2019-09-13 07:40:00.719761,X, X9 1100
424,3804,5095,6816,2020-09-10 00:56:31.963562,Florida,2013,2020-09-10 00:56:31.963562,S, X9 1100
425,896,2102,1445,2019-02-06 11:29:26.640383,Oklahoma,2012,2019-02-06 11:29:26.640383,S, X9 1100
426,9668,4220,1916,2019-09-08 11:09:27.559608,Virginia,2012,2019-09-08 11:09:27.559608,T, X9 1100
427,858,4126,7279,2020-05-13 01:10:20.840078,West Virginia,2019,2020-05-13 01:10:20.840078,S, X9 1100
428,3922,9194,7628,2019-07-10 07:01:32.303394,Alabama,2015,2019-07-10 07:01:32.303394,S,S790
429,5722,3805,205,2019-05-07 00:36:58.715195,North Dakota,2017,2019-05-07 00:36:58.715195,S, X9 1100
430,1933,4848,5569,2019-08-01 11:12:25.960620,Iowa,2013,2019-08-01 11:12:25.960620,T,S790
431,0,7687,2162,2019-01-20 05:57:43.422428,American Samoa,2012,2019-01-20 05:57:43.422428,X, X9 1100
432,1466,3474,280,2020-03-19 01:11:17.558254,Kentucky,2017,2020-03-19 01:11:17.558254,T, X9 1100
433,6356,2709,6201,2019-08-24 04:03:31.581427,West Virginia,2014,2019-08-24 04:03:31.581427,T, X9 1100
434,928,7508,4111,2019-06-24 07:53:27.364572,California,2010,2019-06-24 07:53:27.364572,W, X9 1100
435,4081,9686,7745,2019-11-21 08:57:25.369747,Minnesota,2019,2019-11-21 08:57:25.369747,X,S790
436,5187,3911,5224,2019-02-21 04:42:55.377054,Massachusetts,2014,2019-02-21 04:42:55.377054,W, X9 1100
437,3107,6066,4068,2019-11-17 09:41:32.729252,West Virginia,2020,2019-11-17 09:41:32.729252,T,S790
438,6982,9899,4525,2019-04-01 05:16:03.832786,Tennessee,2012,2019-04-01 05:16:03.832786,S,S790
439,2773,9507,7640,2020-06-11 08:38:14.216348,Colorado,2016,2020-06-11 08:38:14.216348,T, X9 1100
440,9872,3192,1002,2020-04-24 06:47:44.298629,Maryland,2010,2020-04-24 06:47:44.298629,W,S790
441,223,9842,8578,2019-01-17 02:18:17.229308,New Jersey,2019,2019-01-17 02:18:17.229308,T,S790
442,6562,670,1457,2019-10-16 09:52:14.548508,Kentucky,2017,2019-10-16 09:52:14.548508,W, X9 1100
443,4506,3499,6146,2019-02-23 00:32:41.249506,New Hampshire,2017,2019-02-23 00:32:41.249506,T,S790
444,7195,7948,5436,2020-11-08 03:27:25.388569,Texas,2014,2020-11-08 03:27:25.388569,S, X9 1100
445,5762,3083,7565,2019-09-05 01:49:46.285542,California,2020,2019-09-05 01:49:46.285542,S, X9 1100
446,7509,5132,9900,2020-09-04 03:52:43.983112,Tennessee,2015,2020-09-04 03:52:43.983112,X, X9 1100
447,7772,5384,7945,2020-07-19 01:19:19.306016,Nebraska,2018,2020-07-19 01:19:19.306016,X,S790
448,3793,5340,9664,2020-11-18 00:04:05.336304,Wisconsin,2012,2020-11-18 00:04:05.336304,X, X9 1100
449,9546,180,3896,2019-08-22 09:00:40.610373,California,2016,2019-08-22 09:00:40.610373,W,S790
450,5203,5286,3517,2020-04-09 07:44:17.739985,Maryland,2016,2020-04-09 07:44:17.739985,T,S790
451,9598,5050,9103,2020-03-17 08:21:51.469122,of Columbia,2018,2020-03-17 08:21:51.469122,X, X9 1100
452,2833,4373,587,2020-03-05 05:52:31.674755,Maryland,2014,2020-03-05 05:52:31.674755,X,S790
453,6340,2373,3833,2019-03-07 05:49:58.330804,West Virginia,2017,2019-03-07 05:49:58.330804,X,S790
454,5591,4265,1719,2019-06-16 03:03:03.373097,Kansas,2015,2019-06-16 03:03:03.373097,W,S790
455,2429,7584,11,2019-06-01 11:56:48.137714,Delaware,2016,2019-06-01 11:56:48.137714,T,S790
456,2016,9631,8093,2020-11-01 04:18:31.526912,Hawaii,2019,2020-11-01 04:18:31.526912,X, X9 1100
457,5284,8630,1570,2019-08-23 07:58:54.424248,Illinois,2019,2019-08-23 07:58:54.424248,T, X9 1100
458,3141,7655,264,2019-06-09 06:40:37.849401,Louisiana,2011,2019-06-09 06:40:37.849401,S,S790
459,9393,4670,1094,2019-11-05 10:05:39.331386,Kentucky,2011,2019-11-05 10:05:39.331386,S,S790
460,8232,8057,1896,2019-08-04 07:29:30.874260,Alaska,2018,2019-08-04 07:29:30.874260,W, X9 1100
461,4858,7189,9449,2019-05-07 07:09:23.141051,West Virginia,2013,2019-05-07 07:09:23.141051,W, X9 1100
462,8849,9764,9082,2019-11-21 03:48:33.235334,Montana,2017,2019-11-21 03:48:33.235334,S, X9 1100
